"Index","Name","Age","Nationality","Overall","Potential","Preferred Foot","Height","Weight","Standardized Height","Height Percentile"
1848,"Cássio","37","Brazil",75,75,"Right",73,174,0.618561436439848,0.731897343398344
1849,"Bamba","33","IvoryCoast",75,75,"Right",75,190,1.37337309015391,0.915181804492968
1850,"Kums","30","Belgium",75,75,"Right",69,161,-0.891061870988268,0.186447989397852
1851,"Martins","24","Portugal",75,78,"Right",70,154,-0.513656044131239,0.303746244407079
1852,"Suárez","30","Argentina",75,75,"Right",72,165,0.241155609582819,0.595282742962414
1853,"Mitrovi?","28","Serbia",75,76,"Right",74,185,0.995967263296877,0.84036697427128
1854,"Aogo","31","Germany",75,75,"Left",73,183,0.618561436439848,0.731897343398344
1855,"Engels","23","Belgium",75,82,"Right",76,187,1.75077891701094,0.960008000219213
1856,"Tait","25","France",75,78,"Right",69,154,-0.891061870988268,0.186447989397852
1857,"Zagadou","19","France",75,85,"Left",77,198,2.12818474386796,0.983339115386145
1858,"Diamé","31","Senegal",75,75,"Right",72,190,0.241155609582819,0.595282742962414
1859,"Younes","24","Germany",75,76,"Right",66,157,-2.02327935155936,0.0215221772540829
1860,"Verstraete","24","Belgium",75,80,"Right",69,150,-0.891061870988268,0.186447989397852
1861,"Akpoguma","23","Germany",75,81,"Right",76,187,1.75077891701094,0.960008000219213
1862,"Santamaria","23","France",75,80,"Right",72,161,0.241155609582819,0.595282742962414
1863,"Moretti","37","Italy",75,75,"Left",72,170,0.241155609582819,0.595282742962414
1864,"Behrens","28","Germany",75,75,"Right",74,181,0.995967263296877,0.84036697427128
1865,"Maignan","22","France",75,83,"Right",75,196,1.37337309015391,0.915181804492968
1866,"Karamoh","19","France",75,85,"Right",73,170,0.618561436439848,0.731897343398344
1867,"Ignatiev","31","Russia",75,75,"Right",71,159,-0.13625021727421,0.445811738816824
1868,"Thomasson","24","France",75,77,"Right",70,159,-0.513656044131239,0.303746244407079
1869,"Amartey","23","Ghana",75,79,"Right",73,174,0.618561436439848,0.731897343398344
1870,"Özcan","34","Austria",75,75,"Left",72,172,0.241155609582819,0.595282742962414
1871,"Donnarumma","27","Italy",75,75,"Right",71,165,-0.13625021727421,0.445811738816824
1872,"Timor","28","Spain",75,75,"Left",73,176,0.618561436439848,0.731897343398344
1873,"McGregor","25","Scotland",75,78,"Left",69,163,-0.891061870988268,0.186447989397852
1874,"Martínez","24","Colombia",75,81,"Right",71,187,-0.13625021727421,0.445811738816824
1875,"Buyalskyi","25","Ukraine",75,80,"Right",67,134,-1.64587352470233,0.0498949003918574
1876,"Arter","28","Ireland",75,75,"Left",69,154,-0.891061870988268,0.186447989397852
1877,"Mawson","24","England",75,84,"Right",74,192,0.995967263296877,0.84036697427128
1878,"Guilbert","23","France",75,84,"Right",70,154,-0.513656044131239,0.303746244407079
1879,"Lemos","22","Uruguay",75,80,"Right",74,187,0.995967263296877,0.84036697427128
1880,"Sturaro","25","Italy",75,78,"Right",71,176,-0.13625021727421,0.445811738816824
1881,"Duncan","25","Ghana",75,80,"Left",70,172,-0.513656044131239,0.303746244407079
1882,"Marlon","22","Brazil",75,82,"Right",72,176,0.241155609582819,0.595282742962414
1883,"Isla","30","Chile",75,75,"Right",69,165,-0.891061870988268,0.186447989397852
1884,"Maia","21","Brazil",75,82,"Left",70,174,-0.513656044131239,0.303746244407079
1885,"Aït","21","Morocco",75,83,"Right",72,165,0.241155609582819,0.595282742962414
1886,"Toivonen","31","Sweden",75,75,"Right",76,172,1.75077891701094,0.960008000219213
1887,"Urretaviscaya","28","Uruguay",75,75,"Right",68,146,-1.2684676978453,0.102315489580169
1888,"Ribeiro","21","Portugal",75,81,"Left",70,163,-0.513656044131239,0.303746244407079
1889,"Tomovi?","30","Serbia",75,75,"Right",72,174,0.241155609582819,0.595282742962414
1890,"Roncaglia","31","Argentina",75,75,"Right",70,168,-0.513656044131239,0.303746244407079
1891,"Botta","28","Argentina",75,75,"Left",69,157,-0.891061870988268,0.186447989397852
1892,"Mandragora","21","Italy",75,85,"Left",72,168,0.241155609582819,0.595282742962414
1893,"Adomah","30","Ghana",75,75,"Right",72,163,0.241155609582819,0.595282742962414
1894,"Samassékou","22","Mali",75,85,"Right",70,150,-0.513656044131239,0.303746244407079
1895,"Yoshida","29","Japan",75,75,"Right",74,172,0.995967263296877,0.84036697427128
1896,"Viergever","28","Netherlands",75,75,"Left",72,170,0.241155609582819,0.595282742962414
1897,"Amalfitano","28","France",75,75,"Right",69,157,-0.891061870988268,0.186447989397852
1898,"Cataldi","23","Italy",75,79,"Right",71,154,-0.13625021727421,0.445811738816824
1899,"Martín","22","Spain",75,80,"Right",70,159,-0.513656044131239,0.303746244407079
1900,"Pinto","30","Portugal",75,75,"Left",70,154,-0.513656044131239,0.303746244407079
1901,"Fernandinho","25","Brazil",75,78,"Left",69,143,-0.891061870988268,0.186447989397852
1902,"Cueva","26","Peru",75,75,"Right",66,134,-2.02327935155936,0.0215221772540829
1903,"Ga?inovi?","23","Serbia",75,81,"Right",69,152,-0.891061870988268,0.186447989397852
1904,"Shoji","25","Japan",75,80,"Right",72,163,0.241155609582819,0.595282742962414
1905,"Rigoni","33","Italy",75,75,"Right",73,168,0.618561436439848,0.731897343398344
1906,"Krmen?ík","25","CzechRepublic",75,80,"Right",75,198,1.37337309015391,0.915181804492968
1907,"Mevlja","28","Slovenia",75,77,"Right",75,183,1.37337309015391,0.915181804492968
1908,"Daniels","31","England",75,75,"Left",70,165,-0.513656044131239,0.303746244407079
1909,"Stafylidis","24","Greece",75,79,"Left",70,170,-0.513656044131239,0.303746244407079
1910,"Merino","26","Spain",75,76,"Right",74,165,0.995967263296877,0.84036697427128
1911,"Flint","28","England",75,76,"Right",78,183,2.50559057072499,0.993887645754496
1912,"Méndez","21","Spain",75,84,"Left",74,172,0.995967263296877,0.84036697427128
1913,"Merino","22","Spain",75,84,"Left",73,183,0.618561436439848,0.731897343398344
1914,"Missiroli","32","Italy",75,75,"Right",75,170,1.37337309015391,0.915181804492968
1915,"Serantes","28","Spain",75,77,"Right",72,159,0.241155609582819,0.595282742962414
1916,"Guzmán","23","Mexico",75,80,"Right",69,172,-0.891061870988268,0.186447989397852
1917,"Biseswar","30","Netherlands",75,75,"Right",69,174,-0.891061870988268,0.186447989397852
1918,"Mas","29","Argentina",75,75,"Left",71,179,-0.13625021727421,0.445811738816824
1919,"Pinto","31","Portugal",75,75,"Left",68,143,-1.2684676978453,0.102315489580169
1920,"Mané","24","Portugal",75,81,"Right",68,148,-1.2684676978453,0.102315489580169
1921,"Valle","25","Spain",75,78,"Right",70,159,-0.513656044131239,0.303746244407079
1922,"Zeca","29","Greece",75,75,"Right",72,148,0.241155609582819,0.595282742962414
1923,"Toselli","30","Chile",75,75,"Right",72,165,0.241155609582819,0.595282742962414
1924,"Bizot","27","Netherlands",75,78,"Right",76,187,1.75077891701094,0.960008000219213
1925,"Ayhan","23","Turkey",75,80,"Right",72,185,0.241155609582819,0.595282742962414
1926,"Ferreira","25","Portugal",75,79,"Right",75,168,1.37337309015391,0.915181804492968
1927,"Roux","30","France",75,75,"Right",72,179,0.241155609582819,0.595282742962414
1928,"Hernâni","26","Portugal",75,75,"Left",70,152,-0.513656044131239,0.303746244407079
1929,"Ça??ran","25","Turkey",75,79,"Right",71,181,-0.13625021727421,0.445811738816824
1930,"Morgan","34","Jamaica",75,75,"Right",73,223,0.618561436439848,0.731897343398344
1931,"Alonso","25","Paraguay",75,80,"Left",72,181,0.241155609582819,0.595282742962414
1932,"Wakaso","27","Ghana",75,75,"Left",67,159,-1.64587352470233,0.0498949003918574
1933,"Traoré","26","IvoryCoast",75,75,"Left",70,165,-0.513656044131239,0.303746244407079
1934,"Mvogo","24","Switzerland",75,80,"Right",75,198,1.37337309015391,0.915181804492968
1935,"Castro","34","Brazil",75,75,"Right",75,194,1.37337309015391,0.915181804492968
1936,"Fofana","26","IvoryCoast",75,75,"Right",74,179,0.995967263296877,0.84036697427128
1937,"Hurtado","27","Peru",75,75,"Right",69,159,-0.891061870988268,0.186447989397852
1938,"Bocanegra","31","Colombia",75,75,"Right",72,168,0.241155609582819,0.595282742962414
1939,"Melero","24","Spain",75,81,"Right",72,170,0.241155609582819,0.595282742962414
1940,"Bastón","25","Spain",75,78,"Right",75,181,1.37337309015391,0.915181804492968
1941,"Murillo","30","Colombia",75,75,"Left",72,170,0.241155609582819,0.595282742962414
1942,"Onazi","25","Nigeria",75,78,"Right",68,161,-1.2684676978453,0.102315489580169
1943,"Günter","25","Germany",75,76,"Left",72,183,0.241155609582819,0.595282742962414
1944,"Amadou","25","France",75,80,"Right",72,179,0.241155609582819,0.595282742962414
1945,"López","22","Spain",75,82,"Right",67,154,-1.64587352470233,0.0498949003918574
1946,"Iheanacho","21","Nigeria",75,83,"Left",72,176,0.241155609582819,0.595282742962414
1947,"Söyüncü","22","Turkey",75,83,"Right",73,181,0.618561436439848,0.731897343398344
1948,"Pearson","23","England",75,81,"Right",69,157,-0.891061870988268,0.186447989397852
1949,"Niederlechner","27","Germany",75,75,"Right",74,190,0.995967263296877,0.84036697427128
1950,"Denswil","25","Netherlands",75,79,"Left",73,179,0.618561436439848,0.731897343398344
1951,"Rodríguez","34","Argentina",75,75,"Right",72,174,0.241155609582819,0.595282742962414
1952,"Guiñazú","39","Argentina",75,75,"Left",69,150,-0.891061870988268,0.186447989397852
1953,"Hateboer","24","Netherlands",75,80,"Right",74,163,0.995967263296877,0.84036697427128
1954,"Fernández","28","Argentina",75,75,"Left",72,148,0.241155609582819,0.595282742962414
1955,"Blas","20","France",75,84,"Left",71,161,-0.13625021727421,0.445811738816824
1956,"Sarr","19","France",75,84,"Left",72,161,0.241155609582819,0.595282742962414
1957,"Rico","33","Spain",75,75,"Right",70,165,-0.513656044131239,0.303746244407079
1958,"Neuhaus","21","Germany",75,85,"Right",72,163,0.241155609582819,0.595282742962414
1959,"?nan","33","Turkey",75,75,"Right",72,163,0.241155609582819,0.595282742962414
1960,"Maggio","36","Italy",75,75,"Right",72,174,0.241155609582819,0.595282742962414
1961,"Mexer","29","Mozambique",75,75,"Right",74,174,0.995967263296877,0.84036697427128
1962,"Magnanelli","33","Italy",75,75,"Right",71,174,-0.13625021727421,0.445811738816824
1963,"Figal","24","Argentina",75,81,"Right",71,141,-0.13625021727421,0.445811738816824
1964,"Claesson","26","Sweden",75,78,"Right",72,174,0.241155609582819,0.595282742962414
1965,"Helander","25","Sweden",75,77,"Left",76,185,1.75077891701094,0.960008000219213
1966,"Gondorf","30","Germany",75,75,"Right",69,172,-0.891061870988268,0.186447989397852
1967,"Ghezzal","26","Algeria",75,76,"Left",72,154,0.241155609582819,0.595282742962414
1968,"Adama","22","Spain",75,85,"Right",70,168,-0.513656044131239,0.303746244407079
1969,"Duda","23","Slovakia",75,82,"Right",71,163,-0.13625021727421,0.445811738816824
1970,"Bensebaini","23","Algeria",75,79,"Left",73,165,0.618561436439848,0.731897343398344
1971,"Depoitre","29","Belgium",75,75,"Right",75,201,1.37337309015391,0.915181804492968
1972,"Vlaši?","20","Croatia",75,84,"Right",70,174,-0.513656044131239,0.303746244407079
1973,"Rochina","27","Spain",75,75,"Left",72,168,0.241155609582819,0.595282742962414
1974,"Doherty","26","Ireland",75,78,"Right",72,196,0.241155609582819,0.595282742962414
1975,"Musonda","21","Belgium",75,85,"Right",68,146,-1.2684676978453,0.102315489580169
1976,"Teixeira","25","Portugal",75,78,"Right",70,168,-0.513656044131239,0.303746244407079
1977,"Ward","32","Ireland",75,75,"Left",73,176,0.618561436439848,0.731897343398344
1978,"Cardinale","24","France",75,78,"Right",71,185,-0.13625021727421,0.445811738816824
1979,"Francis","33","England",75,75,"Right",74,198,0.995967263296877,0.84036697427128
1980,"Lafortiscinho","26","Brazil",75,75,"Left",70,165,-0.513656044131239,0.303746244407079
1981,"Valdifiori","32","Italy",75,75,"Right",73,157,0.618561436439848,0.731897343398344
1982,"Pérez","29","Spain",75,75,"Right",70,161,-0.513656044131239,0.303746244407079
1983,"Boyata","27","Belgium",75,77,"Right",74,190,0.995967263296877,0.84036697427128
1984,"Mendy","26","France",75,77,"Right",66,161,-2.02327935155936,0.0215221772540829
1985,"Martín","25","Argentina",75,80,"Right",73,174,0.618561436439848,0.731897343398344
1986,"Pedraza","22","Spain",75,80,"Left",72,161,0.241155609582819,0.595282742962414
1987,"Ricardo","35","Portugal",75,75,"Right",74,185,0.995967263296877,0.84036697427128
1988,"Tarantini","34","Portugal",75,75,"Right",74,172,0.995967263296877,0.84036697427128
1989,"Stöger","24","Austria",75,80,"Left",69,165,-0.891061870988268,0.186447989397852
1990,"Mbemba","23","DRCongo",75,80,"Right",72,181,0.241155609582819,0.595282742962414
1991,"Limbombe","23","Belgium",75,79,"Right",69,170,-0.891061870988268,0.186447989397852
1992,"McDonald","29","Scotland",75,75,"Right",76,212,1.75077891701094,0.960008000219213
1993,"Niasse","28","Senegal",75,75,"Right",72,181,0.241155609582819,0.595282742962414
1994,"Herrera","26","Argentina",75,78,"Left",74,185,0.995967263296877,0.84036697427128
1995,"Borré","22","Colombia",75,82,"Right",69,157,-0.891061870988268,0.186447989397852
1996,"Zukanovi?","31","BosniaHerzegovina",75,75,"Left",75,187,1.37337309015391,0.915181804492968
1997,"Elis","22","Honduras",75,82,"Right",71,170,-0.13625021727421,0.445811738816824
1998,"Fernández","32","Chile",75,75,"Right",70,159,-0.513656044131239,0.303746244407079
1999,"Rodríguez","28","Uruguay",75,75,"Right",67,143,-1.64587352470233,0.0498949003918574
2000,"Klose","30","Switzerland",75,75,"Right",76,192,1.75077891701094,0.960008000219213
2001,"Cornelius","25","Denmark",75,79,"Left",76,201,1.75077891701094,0.960008000219213
2002,"Chang","24","KoreaRepublic",75,79,"Left",69,154,-0.891061870988268,0.186447989397852
2003,"Larin","23","Canada",75,82,"Right",74,198,0.995967263296877,0.84036697427128
2004,"Tchê","25","Brazil",75,78,"Right",69,146,-0.891061870988268,0.186447989397852
2005,"Leckie","27","Australia",75,75,"Right",71,181,-0.13625021727421,0.445811738816824
2006,"Quiñones","27","Colombia",75,75,"Left",70,143,-0.513656044131239,0.303746244407079
2007,"Fontàs","28","Spain",75,76,"Left",73,190,0.618561436439848,0.731897343398344
2008,"Vermeer","32","Netherlands",75,75,"Right",72,176,0.241155609582819,0.595282742962414
2009,"Surman","31","England",75,75,"Left",70,161,-0.513656044131239,0.303746244407079
2010,"Höger","28","Germany",75,75,"Right",72,183,0.241155609582819,0.595282742962414
2011,"Dann","31","England",75,75,"Right",74,172,0.995967263296877,0.84036697427128
2012,"Cabral","20","CapeVerde",75,87,"Right",69,150,-0.891061870988268,0.186447989397852
2013,"Cathcart","29","NorthernIreland",75,75,"Right",75,183,1.37337309015391,0.915181804492968
2014,"Zaldúa","26","Spain",75,78,"Right",69,154,-0.891061870988268,0.186447989397852
2015,"Pelé","26","GuineaBissau",75,77,"Right",72,170,0.241155609582819,0.595282742962414
2016,"Kelly","28","England",75,76,"Right",75,170,1.37337309015391,0.915181804492968
2017,"Bolasie","29","DRCongo",75,75,"Right",74,185,0.995967263296877,0.84036697427128
2018,"Zelarayán","26","Argentina",75,77,"Right",68,161,-1.2684676978453,0.102315489580169
2019,"Fernandes","31","Switzerland",75,75,"Right",70,154,-0.513656044131239,0.303746244407079
2020,"Glushakov","31","Russia",75,75,"Right",71,176,-0.13625021727421,0.445811738816824
2021,"Jae","25","KoreaRepublic",75,78,"Left",71,154,-0.13625021727421,0.445811738816824
2022,"Baiano","31","Brazil",75,75,"Right",70,152,-0.513656044131239,0.303746244407079
2023,"Hurtado","31","Colombia",75,75,"Right",67,143,-1.64587352470233,0.0498949003918574
2024,"Mierzejewski","31","Poland",75,75,"Left",69,161,-0.891061870988268,0.186447989397852
2025,"Janssen","24","Netherlands",75,78,"Left",72,194,0.241155609582819,0.595282742962414
2026,"Paredes","37","Chile",75,75,"Left",70,181,-0.513656044131239,0.303746244407079
2027,"Alemán","28","Uruguay",75,75,"Left",69,174,-0.891061870988268,0.186447989397852
2028,"Retsos","19","Greece",75,85,"Right",73,179,0.618561436439848,0.731897343398344
2029,"Hernández","19","Colombia",75,82,"Right",69,161,-0.891061870988268,0.186447989397852
2030,"Corchia","27","France",75,75,"Right",69,148,-0.891061870988268,0.186447989397852
2031,"Pardo","25","Spain",75,78,"Right",71,152,-0.13625021727421,0.445811738816824
2032,"Goltz","33","Argentina",75,75,"Right",72,181,0.241155609582819,0.595282742962414
2033,"Türüç","25","Turkey",75,79,"Left",70,159,-0.513656044131239,0.303746244407079
2034,"Mechele","25","Belgium",75,79,"Right",75,176,1.37337309015391,0.915181804492968
2035,"Lima","34","Brazil",75,75,"Left",74,170,0.995967263296877,0.84036697427128
2036,"Rodelin","28","France",75,75,"Right",76,181,1.75077891701094,0.960008000219213
2037,"Bobô","33","Brazil",75,75,"Right",73,187,0.618561436439848,0.731897343398344
2038,"Ciman","32","Belgium",75,75,"Right",72,154,0.241155609582819,0.595282742962414
2039,"Ba","33","Senegal",75,75,"Right",74,181,0.995967263296877,0.84036697427128
2040,"Medunjanin","33","BosniaHerzegovina",75,75,"Left",74,168,0.995967263296877,0.84036697427128
2041,"Cañas","31","Spain",75,75,"Right",70,152,-0.513656044131239,0.303746244407079
2042,"Osorio","24","Venezuela",75,83,"Right",74,185,0.995967263296877,0.84036697427128
2043,"Titi","30","Brazil",75,75,"Left",74,183,0.995967263296877,0.84036697427128
2044,"Gil","25","Spain",75,76,"Left",67,143,-1.64587352470233,0.0498949003918574
2045,"Lasne","29","France",75,75,"Left",73,170,0.618561436439848,0.731897343398344
2046,"Lekue","25","Spain",75,78,"Right",71,159,-0.13625021727421,0.445811738816824
2047,"Silva","28","Uruguay",75,75,"Right",70,150,-0.513656044131239,0.303746244407079
2048,"Danjuma","21","Netherlands",75,84,"Right",70,172,-0.513656044131239,0.303746244407079
2049,"Luyindama","24","DRCongo",75,80,"Right",75,201,1.37337309015391,0.915181804492968
